,url,nameAndUniverse
15298,http://marvel.wikia.com/wiki/Marcelus_(Earth-616),Marcelus (Earth-616)
15299,http://marvel.wikia.com/wiki/Marchsias_(Earth-616),Marchsias (Earth-616)
15300,http://marvel.wikia.com/wiki/Marci_Camp_(Earth-616),Marci Camp (Earth-616)
15301,http://marvel.wikia.com/wiki/Marci_Sabol_(Earth-616),Marci Sabol (Earth-616)
15302,http://marvel.wikia.com/wiki/Marcia_Black_(Earth-616),Marcia Black (Earth-616)
15303,http://marvel.wikia.com/wiki/Marcia_Coopersmith_(Earth-616),Marcia Coopersmith (Earth-616)
15304,http://marvel.wikia.com/wiki/Marcia_Deaton_(Earth-616),Marcia Deaton (Earth-616)
15305,http://marvel.wikia.com/wiki/Marcia_Donelson_(Earth-616),Marcia Donelson (Earth-616)
15306,http://marvel.wikia.com/wiki/Marcia_Graymalkin_(Earth-616),Marcia Graymalkin (Earth-616)
15307,http://marvel.wikia.com/wiki/Marcia_Guzman_(Earth-616),Marcia Guzman (Earth-616)
15308,http://marvel.wikia.com/wiki/Marcia_Hardesty_(Earth-616),Marcia Hardesty (Earth-616)
15309,http://marvel.wikia.com/wiki/Marcia_Hastings_(Earth-616),Marcia Hastings (Earth-616)
15310,http://marvel.wikia.com/wiki/Marcia_Kenwell_(Earth-616),Marcia Kenwell (Earth-616)
15311,http://marvel.wikia.com/wiki/Marcia_Knight_(Earth-616),Marcia Knight (Earth-616)
15312,http://marvel.wikia.com/wiki/Marcia_Lefkowitz_(Earth-616),Marcia Lefkowitz (Earth-616)
15313,http://marvel.wikia.com/wiki/Marcia_Trent_(Earth-616),Marcia Trent (Earth-616)
15314,http://marvel.wikia.com/wiki/Marcia_Zandi_(Earth-616),Marcia Zandi (Earth-616)
15315,http://marvel.wikia.com/wiki/Marcie_Johnson_(Earth-616),Marcie Johnson (Earth-616)
15316,http://marvel.wikia.com/wiki/Marcios_(Earth-616),Marcios (Earth-616)
15317,http://marvel.wikia.com/wiki/Marco_Delgado_(Earth-616),Marco Delgado (Earth-616)
15318,http://marvel.wikia.com/wiki/Marco_San_Antonio_(Earth-616),Marco San Antonio (Earth-616)
15319,http://marvel.wikia.com/wiki/Marco_Scarlotti_(Earth-616),Marco Scarlotti (Earth-616)
15320,http://marvel.wikia.com/wiki/Marcos_Crusetti_(Earth-616),Marcos Crusetti (Earth-616)
15321,http://marvel.wikia.com/wiki/Marcos_De_La_Triana_(Earth-616),Marcos De La Triana (Earth-616)
15322,http://marvel.wikia.com/wiki/Marcus_(Centaur)_(Earth-616),Marcus (Centaur) (Earth-616)
15323,http://marvel.wikia.com/wiki/Marcus_(Kate_Bishop%27s_neighbor)_(Earth-616),Marcus (Kate Bishop's neighbor) (Earth-616)
15324,http://marvel.wikia.com/wiki/Marcus_Andrews_(Earth-616),Marcus Andrews (Earth-616)
15325,http://marvel.wikia.com/wiki/Marcus_Arlington_III_(Earth-616),Marcus Arlington III (Earth-616)
15326,http://marvel.wikia.com/wiki/Marcus_Baldry_(Earth-616),Marcus Baldry (Earth-616)
15327,http://marvel.wikia.com/wiki/Marcus_Brutus_(Earth-616),Marcus Brutus (Earth-616)
15328,http://marvel.wikia.com/wiki/Marcus_Coriander_(Earth-616),Marcus Coriander (Earth-616)
15329,http://marvel.wikia.com/wiki/Marcus_Daniels_(Earth-616),Marcus Daniels (Earth-616)
15330,http://marvel.wikia.com/wiki/Marcus_Devane_(Earth-616),Marcus Devane (Earth-616)
15331,http://marvel.wikia.com/wiki/Marcus_Estrada_de_la_Garc%C3%ADa_(Earth-616),Marcus Estrada de la García (Earth-616)
15332,http://marvel.wikia.com/wiki/Marcus_Festerman_(Earth-616),Marcus Festerman (Earth-616)
15333,http://marvel.wikia.com/wiki/Marcus_Fifolet_(Earth-616),Marcus Fifolet (Earth-616)
15334,http://marvel.wikia.com/wiki/Marcus_Gallio_(Earth-616),Marcus Gallio (Earth-616)
15335,http://marvel.wikia.com/wiki/Marcus_Glove_(Earth-616),Marcus Glove (Earth-616)
15336,http://marvel.wikia.com/wiki/Marcus_Grantby-Fox_(Earth-616),Marcus Grantby-Fox (Earth-616)
15337,http://marvel.wikia.com/wiki/Marcus_Harold_(Earth-616),Marcus Harold (Earth-616)
15338,http://marvel.wikia.com/wiki/Marcus_Lassiter_(Earth-616),Marcus Lassiter (Earth-616)
15339,http://marvel.wikia.com/wiki/Marcus_Lyman_(Earth-616),Marcus Lyman (Earth-616)
15340,http://marvel.wikia.com/wiki/Marcus_Roston_(Earth-616),Marcus Roston (Earth-616)
15341,http://marvel.wikia.com/wiki/Marcus_Simms_(Earth-616),Marcus Simms (Earth-616)
15342,http://marvel.wikia.com/wiki/Marcus_Stone_(Earth-616),Marcus Stone (Earth-616)
15343,http://marvel.wikia.com/wiki/Marcus_Tsung_(Earth-616),Marcus Tsung (Earth-616)
15344,http://marvel.wikia.com/wiki/Marcus_Tucker_(Earth-616),Marcus Tucker (Earth-616)
15345,http://marvel.wikia.com/wiki/Marcus_Tullius_Cicero_(Earth-616),Marcus Tullius Cicero (Earth-616)
15346,http://marvel.wikia.com/wiki/Marcus_Ulpius_Nerva_Traianus_(Earth-616),Marcus Ulpius Nerva Traianus (Earth-616)
15347,http://marvel.wikia.com/wiki/Marcus%27_Symbiote_(Earth-616),Marcus' Symbiote (Earth-616)
15348,http://marvel.wikia.com/wiki/Marcy_(Offer%27s_Squad)_(Earth-616),Marcy (Offer's Squad) (Earth-616)
15349,http://marvel.wikia.com/wiki/Marcy_Embry_(Earth-616),Marcy Embry (Earth-616)
15350,http://marvel.wikia.com/wiki/Marcy_Masterson_(Earth-616),Marcy Masterson (Earth-616)
15351,http://marvel.wikia.com/wiki/Marcy_Pearson_(Earth-616),Marcy Pearson (Earth-616)
15352,http://marvel.wikia.com/wiki/Marcy_Stryker_(Earth-616),Marcy Stryker (Earth-616)
15353,http://marvel.wikia.com/wiki/Marduk_(Earth-616),Marduk (Earth-616)
15354,http://marvel.wikia.com/wiki/Marduk_(Entity)_(Earth-616),Marduk (Entity) (Earth-616)
15355,http://marvel.wikia.com/wiki/Marduk_Kurios_(Earth-616),Marduk Kurios (Earth-616)
15356,http://marvel.wikia.com/wiki/Marera_Serrano_(Earth-616),Marera Serrano (Earth-616)
15357,http://marvel.wikia.com/wiki/Margali_Szardos_(Earth-616),Margali Szardos (Earth-616)
15358,http://marvel.wikia.com/wiki/Margaret_Braddock_(Earth-616),Margaret Braddock (Earth-616)
15359,http://marvel.wikia.com/wiki/Margaret_Carter_(Earth-616),Margaret Carter (Earth-616)
15360,http://marvel.wikia.com/wiki/Margaret_Carter_(Heroes_Reborn)_(Earth-616),Margaret Carter (Heroes Reborn) (Earth-616)
15361,http://marvel.wikia.com/wiki/Margaret_Chandler_(Earth-616),Margaret Chandler (Earth-616)
15362,http://marvel.wikia.com/wiki/Margaret_Craig_(Earth-616),Margaret Craig (Earth-616)
15363,http://marvel.wikia.com/wiki/Margaret_Craig_(Pseudoplasm)_(Earth-616),Margaret Craig (Pseudoplasm) (Earth-616)
15364,http://marvel.wikia.com/wiki/Margaret_Dillon_(Earth-616),Margaret Dillon (Earth-616)
15365,http://marvel.wikia.com/wiki/Margaret_Haller_(Earth-616),Margaret Haller (Earth-616)
15366,http://marvel.wikia.com/wiki/Margaret_Harrow_(Earth-616),Margaret Harrow (Earth-616)
15367,http://marvel.wikia.com/wiki/Margaret_Huff_(Earth-616),Margaret Huff (Earth-616)
15368,http://marvel.wikia.com/wiki/Margaret_Lassiter_(Earth-616),Margaret Lassiter (Earth-616)
15369,http://marvel.wikia.com/wiki/Margaret_Lippincott_(Earth-616),Margaret Lippincott (Earth-616)
15370,http://marvel.wikia.com/wiki/Margaret_Mayfair_(Earth-616),Margaret Mayfair (Earth-616)
15371,http://marvel.wikia.com/wiki/Margaret_McCulloch_(Earth-616),Margaret McCulloch (Earth-616)
15372,http://marvel.wikia.com/wiki/Margaret_Murdock_(Earth-616),Margaret Murdock (Earth-616)
15373,http://marvel.wikia.com/wiki/Margaret_Sharp_(Earth-616),Margaret Sharp (Earth-616)
15374,http://marvel.wikia.com/wiki/Margaret_Simmons_(Earth-616),Margaret Simmons (Earth-616)
15375,http://marvel.wikia.com/wiki/Margaret_Slade_(Earth-616),Margaret Slade (Earth-616)
15376,http://marvel.wikia.com/wiki/Margaret_Stone_(Earth-616),Margaret Stone (Earth-616)
15377,http://marvel.wikia.com/wiki/Margaret_Thatcher_(Earth-616),Margaret Thatcher (Earth-616)
15378,http://marvel.wikia.com/wiki/Margaret_Thompson_(Earth-616),Margaret Thompson (Earth-616)
15379,http://marvel.wikia.com/wiki/Margaret_Voelker_(Earth-616),Margaret Voelker (Earth-616)
15380,http://marvel.wikia.com/wiki/Margaretha_Geertruida_Zelle_(Earth-616),Margaretha Geertruida Zelle (Earth-616)
15381,http://marvel.wikia.com/wiki/Margarita_Mercado_(Earth-616),Margarita Mercado (Earth-616)
15382,http://marvel.wikia.com/wiki/Margarita_Ruiz_(Earth-616),Margarita Ruiz (Earth-616)
15383,http://marvel.wikia.com/wiki/Margay_Sorenson_(Earth-616),Margay Sorenson (Earth-616)
15384,http://marvel.wikia.com/wiki/Marge_Brock_(Earth-616),Marge Brock (Earth-616)
15385,http://marvel.wikia.com/wiki/Marge_Butler_(Earth-616),Marge Butler (Earth-616)
15386,http://marvel.wikia.com/wiki/Marge_Dobbs_(Earth-616),Marge Dobbs (Earth-616)
15387,http://marvel.wikia.com/wiki/Marge_Smith_(Earth-616),Marge Smith (Earth-616)
15388,http://marvel.wikia.com/wiki/Margie_Mulligan_(Earth-616),Margie Mulligan (Earth-616)
15389,http://marvel.wikia.com/wiki/Margie_White_(Earth-616),Margie White (Earth-616)
15390,http://marvel.wikia.com/wiki/Marglar_(Earth-616),Marglar (Earth-616)
15391,http://marvel.wikia.com/wiki/Margo_Damian_(Earth-616),Margo Damian (Earth-616)
15392,http://marvel.wikia.com/wiki/Margoyle_(Earth-616),Margoyle (Earth-616)
15393,http://marvel.wikia.com/wiki/Margrace_(Earth-616),Margrace (Earth-616)
15394,http://marvel.wikia.com/wiki/Marguerita_(Earth-616),Marguerita (Earth-616)
15395,http://marvel.wikia.com/wiki/Marguerite_D%27Alescio_(Earth-616),Marguerite D'Alescio (Earth-616)
15396,http://marvel.wikia.com/wiki/Margus_(Earth-616),Margus (Earth-616)
15397,http://marvel.wikia.com/wiki/Mari_(Earth-616),Mari (Earth-616)
15398,http://marvel.wikia.com/wiki/Mari_(Rigellian)_(Earth-616),Mari (Rigellian) (Earth-616)
15399,http://marvel.wikia.com/wiki/Maria_(Frank%27s_wife)_(Earth-616),Maria (Frank's wife) (Earth-616)
15400,http://marvel.wikia.com/wiki/Maria_(Shining_Path)_(Earth-616),Maria (Shining Path) (Earth-616)
15401,http://marvel.wikia.com/wiki/Maria_(Vampire)_(Earth-616),Maria (Vampire) (Earth-616)
15402,http://marvel.wikia.com/wiki/Maria_Alvarez_(Earth-616),Maria Alvarez (Earth-616)
15403,http://marvel.wikia.com/wiki/Maria_Antonia_Josepha_Johanna_von_Habsburg-Lothringen_(Earth-616),Maria Antonia Josepha Johanna von Habsburg-Lothringen (Earth-616)
15404,http://marvel.wikia.com/wiki/Maria_Atlantis_(Earth-616),Maria Atlantis (Earth-616)
15405,http://marvel.wikia.com/wiki/Maria_Ayala_(Earth-616),Maria Ayala (Earth-616)
15406,http://marvel.wikia.com/wiki/Maria_Bonnaventura_(Earth-616),Maria Bonnaventura (Earth-616)
15407,http://marvel.wikia.com/wiki/Maria_Callasantos_(Earth-616),Maria Callasantos (Earth-616)
15408,http://marvel.wikia.com/wiki/Maria_Carbonell_(Earth-616),Maria Carbonell (Earth-616)
15409,http://marvel.wikia.com/wiki/Maria_Castle_(Earth-616),Maria Castle (Earth-616)
15410,http://marvel.wikia.com/wiki/Maria_Cortez_(Earth-616),Maria Cortez (Earth-616)
15411,http://marvel.wikia.com/wiki/Maria_de_Guadalupe_Santiago_(Earth-616),Maria de Guadalupe Santiago (Earth-616)
15412,http://marvel.wikia.com/wiki/Maria_de_la_Joya_(Earth-616),Maria de la Joya (Earth-616)
15413,http://marvel.wikia.com/wiki/Maria_Dracula_(Earth-616),Maria Dracula (Earth-616)
15414,http://marvel.wikia.com/wiki/Maria_Harper_(Earth-616),Maria Harper (Earth-616)
15415,http://marvel.wikia.com/wiki/Maria_Hill_(Earth-616),Maria Hill (Earth-616)
15416,http://marvel.wikia.com/wiki/Maria_Karsov_(Earth-616),Maria Karsov (Earth-616)
15417,http://marvel.wikia.com/wiki/Maria_Keeton_(Earth-616),Maria Keeton (Earth-616)
15418,http://marvel.wikia.com/wiki/Maria_Larue_(Earth-616),Maria Larue (Earth-616)
15419,http://marvel.wikia.com/wiki/Maria_Montoya_(Earth-616),Maria Montoya (Earth-616)
15420,http://marvel.wikia.com/wiki/Maria_Muradyan_(Earth-616),Maria Muradyan (Earth-616)
15421,http://marvel.wikia.com/wiki/Maria_Murillo_(Earth-616),Maria Murillo (Earth-616)
15422,http://marvel.wikia.com/wiki/Maria_Petrella_(Earth-616),Maria Petrella (Earth-616)
15423,http://marvel.wikia.com/wiki/Maria_Proudstar_(Earth-616),Maria Proudstar (Earth-616)
15424,http://marvel.wikia.com/wiki/Maria_Rambeau_(Earth-616),Maria Rambeau (Earth-616)
15425,http://marvel.wikia.com/wiki/Maria_Russoff_(Earth-616),Maria Russoff (Earth-616)
15426,http://marvel.wikia.com/wiki/Maria_Santos_(Earth-616),Maria Santos (Earth-616)
15427,http://marvel.wikia.com/wiki/Maria_Sapristi_(Earth-616),Maria Sapristi (Earth-616)
15428,http://marvel.wikia.com/wiki/Maria_Trovaya_(Earth-616),Maria Trovaya (Earth-616)
15429,http://marvel.wikia.com/wiki/Maria_Vasquez_(Earth-616),Maria Vasquez (Earth-616)
15430,http://marvel.wikia.com/wiki/Mariah_Dillard_(Earth-616),Mariah Dillard (Earth-616)
15431,http://marvel.wikia.com/wiki/Mariah_Ellenthorpe_(Earth-616),Mariah Ellenthorpe (Earth-616)
15432,http://marvel.wikia.com/wiki/Marian_(Earth-616),Marian (Earth-616)
15433,http://marvel.wikia.com/wiki/Marian_McElroy_(Earth-616),Marian McElroy (Earth-616)
15434,http://marvel.wikia.com/wiki/Marian_Pouncy_(Earth-616),Marian Pouncy (Earth-616)
15435,http://marvel.wikia.com/wiki/Mariana_Jankovic_(Earth-616),Mariana Jankovic (Earth-616)
15436,http://marvel.wikia.com/wiki/Mariana_Torres_(Earth-616),Mariana Torres (Earth-616)
15437,http://marvel.wikia.com/wiki/Marianella_Mancha_(Earth-616),Marianella Mancha (Earth-616)
15438,http://marvel.wikia.com/wiki/Marianne_(Vampire)_(Earth-616),Marianne (Vampire) (Earth-616)
15439,http://marvel.wikia.com/wiki/Marianne_Rodgers_(Earth-616),Marianne Rodgers (Earth-616)
15440,http://marvel.wikia.com/wiki/Marianne_Townsend_(Earth-616),Marianne Townsend (Earth-616)
15441,http://marvel.wikia.com/wiki/Marianne_Waters_(Earth-616),Marianne Waters (Earth-616)
15442,http://marvel.wikia.com/wiki/Mariano_Lopez_(Earth-616),Mariano Lopez (Earth-616)
15443,http://marvel.wikia.com/wiki/Marie_Antoinette_(Dog)_(Earth-616),Marie Antoinette (Dog) (Earth-616)
15444,http://marvel.wikia.com/wiki/Marie_Batroc_(Earth-616),Marie Batroc (Earth-616)
15445,http://marvel.wikia.com/wiki/Marie_Cartier_(Earth-616),Marie Cartier (Earth-616)
15446,http://marvel.wikia.com/wiki/Marie_Curie_(Earth-616),Marie Curie (Earth-616)
15447,http://marvel.wikia.com/wiki/Marie_D%27Ancanto_(Earth-616),Marie D'Ancanto (Earth-616)
15448,http://marvel.wikia.com/wiki/Marie_Danvers_(Earth-616),Marie Danvers (Earth-616)
15449,http://marvel.wikia.com/wiki/Marie_Eisner_(Earth-616),Marie Eisner (Earth-616)
15450,http://marvel.wikia.com/wiki/Marie_Fowler_(Earth-616),Marie Fowler (Earth-616)
15451,http://marvel.wikia.com/wiki/Marie_Lathrop_(Earth-616),Marie Lathrop (Earth-616)
15452,http://marvel.wikia.com/wiki/Marie_Laveau_(Earth-616),Marie Laveau (Earth-616)
15453,http://marvel.wikia.com/wiki/Marie_Severin_(Earth-616),Marie Severin (Earth-616)
15454,http://marvel.wikia.com/wiki/Marie-Ange_Colbert_(Earth-616),Marie-Ange Colbert (Earth-616)
15455,http://marvel.wikia.com/wiki/Mariel_Riley_(Earth-616),Mariel Riley (Earth-616)
15456,http://marvel.wikia.com/wiki/Mariella_Suarez_(Earth-616),Mariella Suarez (Earth-616)
15457,http://marvel.wikia.com/wiki/Marietta_Nelson_(Earth-616),Marietta Nelson (Earth-616)
15458,http://marvel.wikia.com/wiki/Marika_(Iron_Damsels)_(Earth-616),Marika (Iron Damsels) (Earth-616)
15459,http://marvel.wikia.com/wiki/Mariko_Yashida_(Earth-616),Mariko Yashida (Earth-616)
15460,http://marvel.wikia.com/wiki/Marilla_(Earth-616),Marilla (Earth-616)
15461,http://marvel.wikia.com/wiki/Marilou_(Earth-616),Marilou (Earth-616)
15462,http://marvel.wikia.com/wiki/Marilyn_Burbank_(Earth-616),Marilyn Burbank (Earth-616)
15463,http://marvel.wikia.com/wiki/Marilyn_Hannah_(Earth-616),Marilyn Hannah (Earth-616)
15464,http://marvel.wikia.com/wiki/Marilyn_Manor_(Earth-616),Marilyn Manor (Earth-616)
15465,http://marvel.wikia.com/wiki/Marilyn_Maycroft_(Earth-616),Marilyn Maycroft (Earth-616)
15466,http://marvel.wikia.com/wiki/Marilyn_Monroe_(Earth-616),Marilyn Monroe (Earth-616)
15467,http://marvel.wikia.com/wiki/Marilyn_Rogers_(Earth-616),Marilyn Rogers (Earth-616)
15468,http://marvel.wikia.com/wiki/Marilyne_(Earth-616),Marilyne (Earth-616)
15469,http://marvel.wikia.com/wiki/Marina_(Red_Room)_(Earth-616),Marina (Red Room) (Earth-616)
15470,http://marvel.wikia.com/wiki/Marina_Caches_(Earth-616),Marina Caches (Earth-616)
15471,http://marvel.wikia.com/wiki/Marina_Renner_(Earth-616),Marina Renner (Earth-616)
15472,http://marvel.wikia.com/wiki/Marina_Zane_(Earth-616),Marina Zane (Earth-616)
15473,http://marvel.wikia.com/wiki/Marinette_Bwa_Chech_(Earth-616),Marinette Bwa Chech (Earth-616)
15474,http://marvel.wikia.com/wiki/Marinette-Bwa-Chech_(Earth-616),Marinette-Bwa-Chech (Earth-616)
15475,http://marvel.wikia.com/wiki/Category:Male_Characters,"[+]  Male Characters‎ (1 C, 42,623 P)

"
15476,http://marvel.wikia.com/wiki/Marinus_van_der_Lubbe_(Earth-616),Marinus van der Lubbe (Earth-616)
15477,http://marvel.wikia.com/wiki/Mario_Barbarossa_(Earth-616),Mario Barbarossa (Earth-616)
15478,http://marvel.wikia.com/wiki/Mario_Castiglione_(Earth-616),Mario Castiglione (Earth-616)
15479,http://marvel.wikia.com/wiki/Mario_Geraci_(Earth-616),Mario Geraci (Earth-616)
15480,http://marvel.wikia.com/wiki/Mario_Locasio_(Earth-616),Mario Locasio (Earth-616)
15481,http://marvel.wikia.com/wiki/Mario_Rastellini_(Earth-616),Mario Rastellini (Earth-616)
15482,http://marvel.wikia.com/wiki/Marion_Bradley_(Earth-616),Marion Bradley (Earth-616)
15483,http://marvel.wikia.com/wiki/Marion_Carter_(Earth-616),Marion Carter (Earth-616)
15484,http://marvel.wikia.com/wiki/Marion_Hughs_(Earth-616),Marion Hughs (Earth-616)
15485,http://marvel.wikia.com/wiki/Marion_Mancini_(Earth-616),Marion Mancini (Earth-616)
15486,http://marvel.wikia.com/wiki/Marion_Martinet_(Earth-616),Marion Martinet (Earth-616)
15487,http://marvel.wikia.com/wiki/Marion_Sofen_(Earth-616),Marion Sofen (Earth-616)
15488,http://marvel.wikia.com/wiki/Marion_Stensgard_(Earth-616),Marion Stensgard (Earth-616)
15489,http://marvel.wikia.com/wiki/Marion_Vicar_(Earth-616),Marion Vicar (Earth-616)
15490,http://marvel.wikia.com/wiki/Maris_Morlak_(Earth-616),Maris Morlak (Earth-616)
15491,http://marvel.wikia.com/wiki/Marisa_Piper_(Earth-616),Marisa Piper (Earth-616)
15492,http://marvel.wikia.com/wiki/Marishi_Spin_(Earth-616),Marishi Spin (Earth-616)
15493,http://marvel.wikia.com/wiki/Marisol_Guerra_(Earth-616),Marisol Guerra (Earth-616)
15494,http://marvel.wikia.com/wiki/Marissa_(Vampire)_(Earth-616),Marissa (Vampire) (Earth-616)
15495,http://marvel.wikia.com/wiki/Marissa_Darrow_(Earth-616),Marissa Darrow (Earth-616)
15496,http://marvel.wikia.com/wiki/Marissa_Paulsen_(Earth-616),Marissa Paulsen (Earth-616)
15497,http://marvel.wikia.com/wiki/Marista_(Earth-616),Marista (Earth-616)
15498,http://marvel.wikia.com/wiki/Marita_(Earth-616),Marita (Earth-616)
15499,http://marvel.wikia.com/wiki/Marius_Boudreaux_(Earth-616),Marius Boudreaux (Earth-616)
15500,http://marvel.wikia.com/wiki/Marius_St._Croix_(Earth-616),Marius St. Croix (Earth-616)
15501,http://marvel.wikia.com/wiki/Marjorie_Brink_(Earth-616),Marjorie Brink (Earth-616)
15502,http://marvel.wikia.com/wiki/Marjorie_Daley_(Earth-616),Marjorie Daley (Earth-616)
15503,http://marvel.wikia.com/wiki/Marjorie_Marko_(Earth-616),Marjorie Marko (Earth-616)
15504,http://marvel.wikia.com/wiki/Marjorie_Rifkin_(Earth-616),Marjorie Rifkin (Earth-616)
15505,http://marvel.wikia.com/wiki/Marjorie_Thyme_(Earth-616),Marjorie Thyme (Earth-616)
15506,http://marvel.wikia.com/wiki/Marjory_Fields_(Earth-616),Marjory Fields (Earth-616)
15507,http://marvel.wikia.com/wiki/Mark_(Mutant)_(Earth-616),Mark (Mutant) (Earth-616)
15508,http://marvel.wikia.com/wiki/Mark_(Pickpocket)_(Earth-616),Mark (Pickpocket) (Earth-616)
15509,http://marvel.wikia.com/wiki/Mark_Black_(Earth-616),Mark Black (Earth-616)
15510,http://marvel.wikia.com/wiki/Mark_Branden_(Earth-616),Mark Branden (Earth-616)
15511,http://marvel.wikia.com/wiki/Mark_Briton_(Earth-616),Mark Briton (Earth-616)
15512,http://marvel.wikia.com/wiki/Mark_Cabot_(Earth-616),Mark Cabot (Earth-616)
15513,http://marvel.wikia.com/wiki/Mark_Cadmon_(Earth-616),Mark Cadmon (Earth-616)
15514,http://marvel.wikia.com/wiki/Mark_Carstine_(Earth-616),Mark Carstine (Earth-616)
15515,http://marvel.wikia.com/wiki/Mark_Cephalos_(Earth-616),Mark Cephalos (Earth-616)
15516,http://marvel.wikia.com/wiki/Mark_Christianson_(Earth-616),Mark Christianson (Earth-616)
15517,http://marvel.wikia.com/wiki/Mark_Conroy_(Earth-616),Mark Conroy (Earth-616)
15518,http://marvel.wikia.com/wiki/Mark_Cooper_(Earth-616),Mark Cooper (Earth-616)
15519,http://marvel.wikia.com/wiki/Mark_Coren_(Earth-616),Mark Coren (Earth-616)
15520,http://marvel.wikia.com/wiki/Mark_Crane_(Earth-616),Mark Crane (Earth-616)
15521,http://marvel.wikia.com/wiki/Mark_Cushing_(Earth-616),Mark Cushing (Earth-616)
15522,http://marvel.wikia.com/wiki/Mark_Danzinger_(Earth-616),Mark Danzinger (Earth-616)
15523,http://marvel.wikia.com/wiki/Mark_DePolna_(Earth-616),Mark DePolna (Earth-616)
15524,http://marvel.wikia.com/wiki/Mark_Diering_(Earth-616),Mark Diering (Earth-616)
15525,http://marvel.wikia.com/wiki/Mark_Ewing_(Earth-616),Mark Ewing (Earth-616)
15526,http://marvel.wikia.com/wiki/Mark_Faraday_(Earth-616),Mark Faraday (Earth-616)
15527,http://marvel.wikia.com/wiki/Mark_Ferris_(Earth-616),Mark Ferris (Earth-616)
15528,http://marvel.wikia.com/wiki/Mark_Funny_(Earth-616),Mark Funny (Earth-616)
15529,http://marvel.wikia.com/wiki/Mark_Garrett_(Earth-616),Mark Garrett (Earth-616)
15530,http://marvel.wikia.com/wiki/Mark_Genero_(Earth-616),Mark Genero (Earth-616)
15531,http://marvel.wikia.com/wiki/Mark_Gruenwald_(Earth-616),Mark Gruenwald (Earth-616)
15532,http://marvel.wikia.com/wiki/Mark_Hallett_(Earth-616),Mark Hallett (Earth-616)
15533,http://marvel.wikia.com/wiki/Mark_Hamilton_(Earth-616),Mark Hamilton (Earth-616)
15534,http://marvel.wikia.com/wiki/Mark_Hawkins_(Earth-616),Mark Hawkins (Earth-616)
15535,http://marvel.wikia.com/wiki/Mark_Howard_(Earth-616),Mark Howard (Earth-616)
15536,http://marvel.wikia.com/wiki/Mark_Howard_(Lawyer)_(Earth-616),Mark Howard (Lawyer) (Earth-616)
15537,http://marvel.wikia.com/wiki/Mark_Hunsaker_(Earth-616),Mark Hunsaker (Earth-616)
15538,http://marvel.wikia.com/wiki/Mark_Jackson_(Earth-616),Mark Jackson (Earth-616)
15539,http://marvel.wikia.com/wiki/Mark_Jecklin_(Earth-616),Mark Jecklin (Earth-616)
15540,http://marvel.wikia.com/wiki/Mark_Johnson_(Earth-616),Mark Johnson (Earth-616)
15541,http://marvel.wikia.com/wiki/Mark_Langley_(Earth-616),Mark Langley (Earth-616)
15542,http://marvel.wikia.com/wiki/Mark_Lowell_(Earth-616),Mark Lowell (Earth-616)
15543,http://marvel.wikia.com/wiki/Mark_Mankin_(Earth-616),Mark Mankin (Earth-616)
15544,http://marvel.wikia.com/wiki/Mark_Manners_(Earth-616),Mark Manners (Earth-616)
15545,http://marvel.wikia.com/wiki/Mark_Mason_(Earth-616),Mark Mason (Earth-616)
15546,http://marvel.wikia.com/wiki/Mark_Milton_(Zombie_Clone)_(Earth-616),Mark Milton (Zombie Clone) (Earth-616)
15547,http://marvel.wikia.com/wiki/Mark_Nolan_(Earth-616),Mark Nolan (Earth-616)
15548,http://marvel.wikia.com/wiki/Mark_Porter_(Earth-616),Mark Porter (Earth-616)
15549,http://marvel.wikia.com/wiki/Mark_Randall_(Earth-616),Mark Randall (Earth-616)
15550,http://marvel.wikia.com/wiki/Mark_Raxton_(Earth-616),Mark Raxton (Earth-616)
15551,http://marvel.wikia.com/wiki/Mark_Revel_(Earth-616),Mark Revel (Earth-616)
15552,http://marvel.wikia.com/wiki/Mark_Ridgeway_(Earth-616),Mark Ridgeway (Earth-616)
15553,http://marvel.wikia.com/wiki/Mark_Runnemeyer_(Earth-616),Mark Runnemeyer (Earth-616)
15554,http://marvel.wikia.com/wiki/Mark_Russel_(Earth-616),Mark Russel (Earth-616)
15555,http://marvel.wikia.com/wiki/Mark_Salter_(Earth-616),Mark Salter (Earth-616)
15556,http://marvel.wikia.com/wiki/Mark_Sanders_(Earth-616),Mark Sanders (Earth-616)
15557,http://marvel.wikia.com/wiki/Mark_Scotti_(Earth-616),Mark Scotti (Earth-616)
15558,http://marvel.wikia.com/wiki/Mark_Sharen_(Earth-616),Mark Sharen (Earth-616)
15559,http://marvel.wikia.com/wiki/Mark_Sheppard_(Earth-616),Mark Sheppard (Earth-616)
15560,http://marvel.wikia.com/wiki/Mark_Sim_(Earth-616),Mark Sim (Earth-616)
15561,http://marvel.wikia.com/wiki/Mark_Simmons_(Earth-616),Mark Simmons (Earth-616)
15562,http://marvel.wikia.com/wiki/Mark_Smith_(Earth-616),Mark Smith (Earth-616)
15563,http://marvel.wikia.com/wiki/Mark_Stevens_(Earth-616),Mark Stevens (Earth-616)
15564,http://marvel.wikia.com/wiki/Mark_Tallant_(Earth-616),Mark Tallant (Earth-616)
15565,http://marvel.wikia.com/wiki/Mark_Todd_(Earth-616),Mark Todd (Earth-616)
15566,http://marvel.wikia.com/wiki/Mark_Twain_(Android)_(Earth-616),Mark Twain (Android) (Earth-616)
